s0,s10,s90,s90d
27,19,6,0
110,81,111,11
94,70,92,10
91,44,26,0
103,71,74,11
38,30,7,0
45,31,13,1
37,34,11,5
36,29,6,2
41,35,8,2
88,53,33,4
102,83,125,28
29,15,7,2
33,32,10,0
17,51,17,1
37,27,19,0
94,58,69,5
99,74,105,17
53,28,10,7
53,42,18,2
79,66,80,11
46,31,9,3
95,93,121,5
38,33,7,4
26,24,13,0
35,31,7,1
96,67,70,16
102,107,90,11
54,50,94,40
108,74,100,15
103,65,103,14
91,66,66,7
90,68,76,5
40,42,9,1
99,72,94,18
91,49,28,5
70,34,24,0
102,73,95,11
96,37,40,1
97,72,87,12
46,29,11,0
106,91,100,17
51,32,15,0
55,38,14,3
99,88,67,10
120,81,151,25
92,91,79,3
102,73,91,12
99,77,79,9
48,38,7,3
37,29,11,5
33,36,7,1
49,44,12,4
43,31,10,8
110,76,87,26
37,29,16,0
13,12,6,0
32,29,15,1
86,26,31,0
104,66,74,8
31,26,9,1
48,31,8,1
99,80,86,11
41,16,16,3
93,65,77,9
89,68,108,53
98,61,114,24
111,53,60,3
97,63,87,23
112,79,107,9
49,36,10,1
107,58,103,10
71,118,99,80
71,82,73,49
97,58,80,10
113,67,124,20
99,83,119,18
29,25,11,5
91,41,32,1
44,33,16,1
48,34,12,2
46,28,16,1
84,97,89,45
100,58,74,15
95,68,90,10
37,33,18,2
95,77,132,15
85,30,20,0
107,68,99,15
98,83,79,16
81,74,79,4
35,26,14,0
64,100,88,58
89,28,25,10
32,34,18,3
47,34,9,2
85,72,115,29
117,83,117,16
113,78,127,26
35,27,6,2
27,17,9,1
38,31,8,0
115,110,118,11
82,87,73,29
83,59,68,2
43,36,6,0
98,87,82,21
107,59,98,14
111,89,103,20
83,41,34,0
40,35,6,0
116,80,129,15
89,68,83,8
44,35,8,1
80,110,115,66
112,66,131,26
111,71,90,7
43,34,18,2
96,76,108,9
95,101,90,18
27,28,5,2
110,72,68,1
113,77,131,29
51,43,21,0
101,67,57,2
105,64,74,11
105,58,94,11
95,60,113,18
39,23,16,0
96,69,67,13
81,76,94,74
76,25,17,3
26,24,7,0
112,104,125,20
43,31,20,0
103,83,156,37
35,29,7,2
86,41,30,1
46,50,49,16
85,42,29,5
94,81,70,9
95,55,78,12
107,82,145,26
114,76,94,13
47,29,9,1
35,31,19,0
103,83,68,7
105,58,43,4
94,84,73,8
48,27,12,1
97,81,94,11
101,68,141,40
99,38,20,2
75,88,109,68
105,54,100,13
109,75,95,9
119,72,146,14
31,27,3,2
86,66,47,5
54,40,13,2
112,79,110,16
89,81,67,8
117,82,156,28
96,74,82,14
99,70,70,8
34,27,8,0
110,63,30,1
73,78,89,56
115,82,128,19
32,27,8,2
27,21,9,3
100,73,110,25
106,91,88,11
102,78,123,9
102,74,74,9
91,39,22,2
107,76,79,19
36,30,13,0
98,70,93,4
94,72,79,5
89,44,29,7
43,26,5,0
93,58,66,2
101,82,74,7
86,41,22,6
112,51,25,0
102,64,80,13
35,23,10,5
44,29,13,2
31,23,8,0
73,71,82,28
48,24,15,5
45,32,19,0
44,33,11,0
101,66,116,4
101,97,141,30
91,71,48,6
122,81,140,22
109,72,103,12
30,35,28,0
104,88,99,21
82,59,59,12
48,32,8,5
108,70,88,15
36,25,8,2
98,74,119,7
96,54,94,15
75,82,91,58
92,67,57,12
45,23,15,1
84,68,113,86
84,72,95,5
44,29,8,2
113,76,108,14
104,73,87,5
96,74,90,13
102,70,97,10
91,42,31,4
38,32,13,2
83,87,87,51
112,64,152,7
45,30,13,0
63,92,83,59
98,85,72,9
27,26,8,0
106,49,31,2
28,29,19,0
35,23,11,4
89,59,94,52
37,29,8,0
108,70,97,13
91,57,75,9
95,112,126,19
103,65,101,13
100,85,92,14
86,65,63,7
37,30,11,2
96,71,71,7
106,89,118,22
10,8,2,4
103,87,101,17
41,26,13,1
42,37,6,2
41,29,10,0
93,75,87,7
93,39,32,3
25,22,11,3
35,31,4,6
41,38,11,0
124,77,151,20
52,34,19,0
33,31,5,1
115,75,151,18
98,77,112,15
93,71,87,15
91,67,82,4
42,32,13,0
111,73,131,24
38,24,15,3
36,27,16,0
53,49,20,1
39,32,12,6
95,70,91,76
105,62,77,8
32,31,11,3
35,30,22,3
48,25,15,5
35,40,11,0
125,59,111,24
52,26,14,0
34,25,21,1
96,46,31,2
26,27,8,0
36,29,9,0
40,32,16,0
103,85,107,19
125,91,123,17
31,23,10,1
37,20,9,0
44,26,7,0
97,41,24,0
32,29,22,0
108,69,80,6
53,34,10,0
34,31,7,0
53,29,16,2
87,76,108,22
110,86,104,17
42,27,10,3
16,18,12,0
100,78,61,15
48,35,12,0
120,63,115,11
35,20,7,4
109,76,99,9
91,69,69,6
108,70,92,5
52,29,11,1
43,32,17,0
39,34,22,4
80,97,96,48
120,84,127,22
32,21,15,1
35,28,14,0
110,88,105,15
39,23,13,2
47,34,17,5
103,66,73,6
106,79,98,11
35,23,9,2
102,64,60,18
98,66,62,9
39,26,10,3
57,28,24,0
46,25,13,0
100,54,83,16
92,72,81,11
119,95,154,25
42,30,12,3
98,78,96,10
99,50,80,11
106,75,76,7
37,29,15,2
31,22,18,0
103,70,103,15
31,23,12,0
89,56,68,7
114,67,110,21
57,32,13,0
90,44,34,0
109,68,78,19
37,20,10,1
50,26,15,0
37,41,14,0
47,26,11,1
95,70,63,8
38,24,11,2
100,65,59,7
71,93,106,61
33,24,12,0
97,53,61,7
35,32,12,0
109,86,80,20
106,73,101,19
100,66,77,10
76,83,94,53
110,66,86,12
88,81,117,71
44,26,13,0
114,102,93,8
88,45,33,4
80,93,126,86
96,70,80,10
38,25,23,4
28,17,22,3
101,89,112,18
88,41,34,4
97,56,70,14
33,21,18,0
40,31,8,2
47,30,10,3
25,24,16,4
115,81,135,19
96,59,89,9
98,83,79,9
94,47,37,3
115,76,161,33
82,43,17,3
41,24,5,0
103,89,94,16
100,50,41,3
21,28,10,2
99,78,76,7
124,75,152,19
107,72,186,32
37,29,12,6
94,62,97,20
40,29,10,0
32,29,12,4
30,24,12,2
96,75,74,49
93,77,90,7
101,76,107,21
96,78,113,14
92,42,14,1
103,58,144,11
36,32,15,5
57,39,13,0
88,74,87,12
105,71,88,7
105,76,99,10
40,28,10,0
41,39,12,0
77,92,138,81
99,46,40,2
98,69,99,5
98,77,91,15
94,59,75,14
40,28,11,4
101,55,39,0
106,78,94,17
33,23,16,2
94,79,71,14
99,68,84,14
34,32,4,0
59,84,88,78
39,24,21,0
106,40,76,10
33,28,16,0
101,69,80,6
108,66,96,20
57,42,15,4
104,90,107,19
95,74,93,20
113,84,123,38
41,30,15,0
32,27,9,2
37,28,7,3
18,24,10,1
19,16,8,0
104,93,114,10
48,30,7,0
50,34,12,0
35,29,8,0
94,68,90,10
96,63,70,9
35,35,15,0
37,27,7,0
106,49,29,7
79,96,111,88
48,36,15,0
95,54,33,2
112,72,97,12
39,33,17,2
34,35,11,2
36,32,11,2
93,77,55,16
42,28,12,3
106,38,34,2
33,30,13,0
60,31,13,1
93,47,29,0
93,41,19,1
36,26,13,1
107,82,118,26
27,30,13,0
36,33,10,0
93,68,61,6
103,75,103,16
53,31,10,2
93,65,97,12
41,37,6,2
98,66,85,23
95,75,95,12
65,97,68,57
31,16,7,4
35,27,7,0
96,76,83,20
27,22,9,0
127,93,171,42
100,65,79,17
114,79,178,28
99,66,83,14
41,41,11,2
79,83,68,38
103,66,94,13
111,64,65,10
94,64,65,9
43,27,6,0
104,73,122,25
33,34,16,1
67,41,13,0
37,33,12,1
44,29,11,4
121,82,148,19
99,78,109,20
32,30,11,0
35,23,10,0
114,92,114,19
42,30,41,5
99,74,86,7
32,28,15,0
26,28,10,2
39,29,10,4
103,65,101,17
47,32,10,0
71,95,150,93
37,33,8,0
44,30,14,1
36,31,11,0
69,57,136,63
50,31,14,0
110,78,109,26
86,45,27,1
103,80,103,12
102,67,81,7
33,21,8,3
27,22,21,4
102,76,90,13
42,40,3,3
33,30,11,2
35,28,9,0
33,35,14,4
62,93,70,22
47,34,19,0
108,59,91,16
101,76,106,11
42,30,13,0
91,40,27,3
104,79,117,15
115,83,113,15
119,80,97,14
99,59,75,6
28,28,13,0
93,91,121,17
83,57,59,4
44,34,13,0
90,68,67,1
43,28,15,0
31,9,6,3
91,52,62,12
32,16,13,0
89,48,16,0
104,75,93,20
35,25,17,1
19,19,18,2
42,24,16,0
68,90,64,89
110,53,35,10
94,82,99,17
22,13,18,2
80,76,137,103
90,40,26,0
70,27,15,0
92,44,28,4
93,88,138,17
47,24,4,1
104,77,91,8
47,27,10,5
28,23,15,2
26,22,12,4
47,31,10,0
39,32,12,2
32,30,7,1
43,40,17,1
106,65,76,16
46,27,17,0
49,33,11,4
45,36,5,0
95,59,98,14
45,37,14,2
40,28,56,7
55,27,9,3
42,23,15,3
107,73,94,13
32,21,15,0
55,34,16,1
37,19,9,0
87,68,61,4
30,27,8,0
104,74,96,21
13,20,17,1
82,52,54,9
91,36,30,0
62,78,62,41
106,70,132,17
107,70,87,10
28,23,3,0
104,73,90,13
34,23,6,1
103,78,93,14
39,35,13,2
105,55,97,20
29,26,6,0
30,29,3,1
36,26,12,0
100,64,104,26
104,75,94,8
118,105,149,24
101,53,33,0
92,54,22,0
33,24,4,6
49,28,13,3
44,30,18,0
25,26,8,0
32,23,10,0
101,44,23,7
85,61,82,45
46,27,13,2
109,75,107,16
33,28,12,5
33,28,10,0
35,24,14,0
77,108,160,133
104,75,106,13
33,31,20,0
51,26,24,0
40,32,16,0
104,65,77,12
84,81,92,7
43,23,18,0
30,26,4,5
96,55,76,7
118,90,117,24
73,70,113,64
105,66,107,12
37,29,8,0
28,21,11,0
47,35,8,2
31,33,15,0
37,32,11,0
101,42,26,3
42,31,6,0
105,67,95,9
99,89,104,9
34,20,10,0
91,71,95,13
104,77,143,28
99,64,68,9
105,70,106,13
38,39,7,2
98,77,110,64
73,89,94,56
25,24,11,1
47,31,9,0
32,31,10,2
122,84,91,14
105,67,100,17
35,35,14,1
49,23,19,0
11,9,6,3
122,74,148,32
80,40,20,1
83,32,17,1
67,46,17,0
32,32,17,0
28,26,4,1
34,29,11,2
96,86,43,6
95,66,103,16
28,17,10,0
105,48,36,3
50,34,10,2
91,58,81,11
28,30,4,3
101,92,164,22
86,33,27,6
99,86,113,21
94,62,63,13
41,32,13,3
91,44,24,2
104,71,106,13
116,70,134,8
81,46,36,1
113,87,138,25
105,80,118,28
100,77,87,14
46,31,17,2
102,67,99,12
39,31,6,3
35,25,5,5
90,71,68,13
34,30,12,2
84,68,68,6
78,45,31,1
40,26,11,0
109,47,63,2
99,56,63,12
34,33,7,2
47,33,21,0
53,35,12,0
32,24,8,2
99,63,76,4
33,34,9,4
93,71,86,54
103,89,106,14
40,26,10,1
29,29,6,1
111,74,120,11
99,79,89,11
44,29,12,0
32,26,6,0
73,56,182,55
122,86,94,21
78,83,98,80
103,68,74,7
50,31,15,4
38,34,11,0
124,119,121,22
39,21,13,0
96,38,18,0
44,32,10,0
92,97,120,67
44,36,11,0
111,63,95,8
115,88,133,14
41,30,9,0
37,26,9,2
91,80,118,12
32,24,15,0
91,39,28,4
26,27,12,4
33,30,9,0
125,77,131,18
72,82,103,32
40,35,16,0
50,40,13,9
101,75,87,14
86,71,83,85
63,66,103,9
104,48,36,1
33,28,9,0
104,102,103,21
113,90,118,9
91,87,92,15
96,45,23,3
40,35,5,0
92,57,24,2
95,74,87,8
39,28,11,1
105,87,103,19
81,66,79,8
38,35,8,0
42,28,13,0
39,30,7,0
75,54,93,8
36,33,13,2
106,85,93,12
126,92,131,27
99,43,35,4
106,89,101,23
26,27,10,1
117,71,179,19
76,122,172,77
101,82,109,20
97,56,52,4
95,55,56,11
102,63,76,17
38,35,5,7
47,28,21,5
36,42,8,3
43,41,12,3
100,84,102,16
81,68,87,53
114,85,105,18
32,25,7,3
48,28,14,6
100,74,128,14
104,68,128,27
105,85,92,6
86,41,19,0
96,69,77,10
103,69,120,19
117,72,110,26
98,47,32,3
97,74,88,7
82,81,82,65
46,34,22,0
42,33,12,0
34,26,8,0
39,33,14,1
107,84,111,9
101,88,82,17
38,26,17,0
99,74,75,8
46,34,18,2
155,146,158,44
111,75,115,18
30,17,20,3
47,30,16,3
52,32,11,0
42,38,10,0
51,28,15,1
115,85,120,16
44,48,11,5
29,22,9,2
105,68,99,16
106,88,135,20
111,68,67,15
67,87,115,62
101,56,83,10
103,69,87,17
97,53,62,9
71,96,115,93
92,45,40,1
31,36,7,0
33,12,14,0
93,48,22,0
90,79,86,11
35,27,11,0
90,87,100,55
43,29,17,0
125,84,116,9
47,31,13,0
104,59,87,15
40,29,11,3
32,24,11,0
119,78,158,23
31,37,11,0
110,88,172,23
30,22,9,4
92,77,80,41
110,89,115,18
90,98,132,81
92,74,70,7
92,88,95,3
111,68,95,15
103,78,65,9
89,80,103,69
48,38,10,0
103,69,206,70
105,78,115,15
27,28,6,0
97,77,86,18
124,78,101,10
110,72,136,18
114,78,99,14
102,67,94,12
70,89,101,66
41,27,11,1
81,46,30,2
45,33,5,3
52,90,107,76
88,60,65,6
39,31,10,2
90,45,25,0
39,36,11,1
99,61,76,20
61,25,12,2
104,80,152,24
30,18,13,0
98,46,36,0
115,72,101,14
109,88,103,17
82,71,65,10
43,30,11,0
100,61,90,13
90,68,68,3
114,79,137,18
92,38,29,1
107,79,111,18
105,84,150,22
48,32,15,0
48,28,10,7
85,72,68,43
91,63,61,6
98,78,100,13
113,85,91,11
69,75,99,53
38,21,11,0
93,65,85,14
105,71,110,9
113,88,145,25
33,19,14,0
50,39,17,4
88,68,60,5
82,92,112,92
97,77,128,30
108,73,97,9
104,58,29,5
101,91,80,69
114,76,107,18
95,66,92,18
107,58,31,1
66,91,73,71
111,80,103,16
29,31,10,3
94,75,72,5
91,38,21,0
40,31,18,3
79,76,71,20
99,66,81,13
88,69,74,7
75,51,17,0
110,90,122,91
28,47,92,6
30,30,5,2
91,48,30,0
44,37,12,0
112,70,111,22
103,73,115,7
106,85,127,27
84,37,50,2
31,30,17,0
31,23,11,0
41,33,11,0
105,76,117,19
30,28,7,0
32,29,12,0
50,32,16,0
38,33,11,1
32,32,12,0
99,69,109,10
25,16,10,1
35,26,17,7
113,75,133,15
98,31,36,0
104,89,115,24
94,82,108,14
100,69,89,64
40,35,7,2
113,70,80,9
92,41,36,3
42,32,6,1
44,26,14,0
26,23,6,2
105,69,116,18
95,60,65,8
80,26,23,3
48,28,13,0
77,28,32,4
43,32,6,0
93,64,42,3
90,73,73,4
33,28,9,0
76,96,106,84
20,24,3,0
105,92,102,13
44,51,15,2
109,70,80,3
101,78,90,13
43,29,11,0
124,85,127,24
91,67,91,11
101,58,33,4
97,62,64,16
57,24,12,0
77,72,93,40
40,30,11,0
101,54,81,11
98,61,93,14
127,95,163,13
99,86,99,15
67,68,97,58
93,37,27,3
41,29,7,1
105,75,99,19
41,28,15,3
94,65,87,13
126,82,133,23
86,138,181,123
35,28,10,0
70,94,102,78
105,108,101,9
41,26,16,2
101,50,25,7
109,73,99,16
35,23,18,0
39,24,12,0
91,74,69,11
44,33,15,0
99,64,92,14
110,88,140,18
98,64,71,10
113,62,124,29
113,92,115,25
96,59,98,13
37,41,6,1
74,33,24,1
97,58,77,8
91,66,87,4
93,73,77,8
106,72,101,15
104,72,71,5
98,37,27,0
34,28,13,2
34,35,9,0
94,45,23,0
44,26,15,3
92,42,25,7
31,39,5,5
100,73,122,28
105,96,125,30
28,27,15,4
112,85,107,24
110,75,99,11
35,33,11,4
105,73,89,10
50,36,10,0
82,91,100,45
102,39,26,1
81,80,79,41
116,89,130,38
35,26,18,2
108,76,99,16
109,70,97,15
112,77,133,20
111,80,108,16
92,67,80,14
37,18,6,3
86,72,86,8
95,40,37,0
104,75,117,12
27,29,8,5
93,76,89,12
100,67,74,11
85,39,32,0
46,36,12,0
123,81,121,23
100,71,68,6
79,71,78,59
103,55,37,2
102,77,81,11
45,27,13,0
83,85,70,36
117,75,124,9
39,22,14,0
37,31,6,0
41,34,6,4
49,41,20,0
99,56,45,6
106,74,108,13
83,97,113,45
85,57,31,19
84,44,63,5
36,20,17,0
27,20,14,5
39,26,13,2
25,26,5,0
97,44,98,11
94,62,95,9
47,40,14,3
98,92,147,21
97,76,93,15
68,40,11,4
91,66,53,9
107,87,149,24
40,31,13,0
33,28,10,2
76,41,15,0
98,51,97,52
41,25,8,0
37,31,8,0
109,67,106,13
106,82,97,18
35,18,10,3
45,27,21,0
97,74,76,11
78,91,96,49
51,29,8,0
33,26,14,5
100,65,72,6
27,19,9,1
88,89,104,72
32,32,4,1
35,29,11,1
42,69,118,17
92,74,76,13
91,43,31,2
34,26,12,3
111,74,148,27
61,25,18,1
105,84,136,62
20,23,14,2
32,25,15,0
79,34,11,1
120,78,112,21
26,19,10,0
36,30,5,0
28,23,4,2
41,31,8,0
81,37,27,1
49,35,10,0
29,24,7,1
90,73,121,26
42,27,17,6
97,72,106,11
35,32,18,0
45,28,14,0
111,74,82,12
104,65,80,19
32,22,9,0
38,31,11,0
87,58,65,29
40,39,9,2
106,69,91,10
110,78,63,4
43,29,11,0
102,85,75,11
35,28,14,0
93,96,97,53
97,58,70,8
40,28,17,1
112,80,118,18
75,34,20,3
101,66,82,10
35,29,12,2
117,59,37,4
39,31,7,0
91,84,104,40
33,30,7,1
105,84,106,26
84,34,26,1
105,64,65,34
87,70,98,22
82,102,79,64
48,29,12,3
96,93,105,48
106,37,37,4
103,61,83,9
91,86,96,46
115,74,111,8
14,18,20,2
39,27,20,1
101,85,112,6
92,73,69,6
94,66,89,12
77,38,28,1
53,37,13,0
100,68,74,7
105,95,135,13
44,38,12,2
84,71,82,9
27,23,15,2
37,37,7,3
91,65,150,61
71,51,28,1
32,27,16,0
108,86,172,39
98,45,37,2
109,89,115,21
92,69,58,8
72,100,90,61
98,73,84,10
92,72,74,4
38,28,10,0
33,32,8,3
31,23,11,1
105,82,105,13
95,65,88,4
92,61,74,10
30,23,15,2
45,36,9,2
93,70,104,13
34,25,5,4
27,28,8,0
39,35,6,3
100,86,117,19
43,28,9,3
100,78,110,12
119,80,179,24
106,74,106,18
32,24,12,1
32,39,11,0
38,30,10,1
35,34,12,2
49,30,13,1
51,30,9,3
101,90,122,70
104,90,77,9
50,45,19,0
49,35,15,1
81,35,23,0
56,27,6,9
35,29,8,0
118,89,120,28
43,36,13,0
118,73,156,21
35,24,15,0
47,39,9,0
114,81,105,8
89,70,75,30
27,17,11,0
94,74,95,15
100,77,80,10
71,84,110,71
111,65,116,13
100,65,93,1
111,62,99,13
36,34,7,0
92,80,98,6
110,72,63,17
120,60,94,15
98,45,21,0
51,26,21,2
65,35,24,0
33,26,5,3
33,20,12,7
90,32,28,3
109,70,92,12
39,28,7,5
36,22,7,3
35,28,17,1
50,32,17,0
44,33,12,0
41,26,15,0
113,72,124,14
37,33,13,4
105,73,77,1
100,84,126,12
36,30,14,3
32,32,10,6
101,38,25,1
33,26,16,2
100,90,100,1
37,31,15,0
95,65,67,10
38,35,39,9
45,20,16,0
122,75,112,14
104,91,120,70
100,80,111,16
34,26,11,0
53,29,8,0
32,27,12,2
28,27,4,0
47,28,14,0
101,66,94,11
99,80,77,7
49,31,12,0
29,24,14,0
96,90,71,22
78,76,85,50
112,54,116,12
36,26,7,1
98,74,66,7
120,71,107,18
50,24,15,3
48,25,16,2
99,66,90,11
34,23,9,2
76,83,137,65
40,36,22,1
106,65,68,13
85,30,27,1
108,73,89,21
102,68,74,10
39,36,12,0
28,26,9,2
48,31,13,0
43,29,10,0
46,43,11,2
36,36,5,0
95,63,85,10
109,74,97,14
44,32,8,0
35,35,6,4
114,70,116,17
47,41,14,2
107,93,132,23
31,25,2,0
108,55,17,0
90,42,21,2
100,59,82,11
89,62,59,10
43,30,11,1
99,66,85,11
98,61,99,16
27,19,12,1
105,71,98,13
